,video_id,keywords,annotation
3406,7011798479798324520,湖北出现神奇变脸鸟，摄影师62天拍到其变脸视频,假
3407,6984729526995586345,湖北出现神奇变脸鸟，摄影师62天拍到其变脸视频,假
3408,6964305242070469922,湖北出现神奇变脸鸟，摄影师62天拍到其变脸视频,假
3423,6735866308967107851,湖北宜昌惊现三峡水怪，随波摆动,假
3425,6735936408239787267,湖北宜昌惊现三峡水怪，随波摆动,假
3426,6735974091859250444,湖北宜昌惊现三峡水怪，随波摆动,假
3427,6736398192516107528,湖北宜昌惊现三峡水怪，随波摆动,假
3428,6735787083878780173,湖北宜昌惊现三峡水怪，随波摆动,假
3429,3xkuv2uxe6azhm2,湖北宜昌惊现三峡水怪，随波摆动,假
3430,7016712547759967523,湖北建始又拍到难得一见的珍贵鸟类,假
3431,7007553697945324803,湖北建始又拍到难得一见的珍贵鸟类,假
3432,7056682221725388064,湖北建始又拍到难得一见的珍贵鸟类,假
3433,7029201231767784711,湖北建始又拍到难得一见的珍贵鸟类,假
3434,7053378834468474149,湖北建始又拍到难得一见的珍贵鸟类,假
3436,7055801040767159565,湖北建始又拍到难得一见的珍贵鸟类,假
3437,7034867342387596559,湖北建始又拍到难得一见的珍贵鸟类,假
3438,3xzrpewykxkhw9g,湖北建始又拍到难得一见的珍贵鸟类,真
3439,3xwktrfqyu6az4a,湖北襄阳老河口市化工厂爆炸,真
3441,6865234646532132096,湖南15岁孩子为要钱砍死奶奶,假
3442,6864820920872127758,湖南15岁孩子为要钱砍死奶奶,假
3443,6860436552699350272,湖南15岁孩子为要钱砍死奶奶,假
3444,3x8tfm78zjzuk2i,湖南15岁孩子为要钱砍死奶奶,真
3445,3xnv3vyayyczw6a,湖南15岁孩子为要钱砍死奶奶,真
3446,3xmfdvafpnuxhe6,湖南15岁孩子为要钱砍死奶奶,假
3447,6996975047013354793,湖南临湘遭遇洪水袭击，一家五口被吞噬,假
3448,6996149984123014411,湖南临湘遭遇洪水袭击，一家五口被吞噬,假
3449,6996180288422415656,湖南临湘遭遇洪水袭击，一家五口被吞噬,假
3450,6996960184220339496,湖南临湘遭遇洪水袭击，一家五口被吞噬,假
3451,6849611318106934536,湖南冷水江气功大师发功退洪水,假
3452,7018071222957182245,湖南冷水江气功大师发功退洪水,假
3453,6848846476597071115,湖南冷水江气功大师发功退洪水,假
3454,6849273789818113295,湖南冷水江气功大师发功退洪水,假
3456,6848788248337173760,湖南冷水江气功大师发功退洪水,假
3461,6848853805828803852,湖南冷水江气功大师发功退洪水,假
3463,3xgswq5c8z4d5fm,湖南平江近两千亩稻田绝收,真
3466,7027865610503605508,湖南慈利学生被洪水冲走,真
3469,6844743558939806991,湖南慈利学生被洪水冲走,假
3470,6845066012333788428,湖南慈利学生被洪水冲走,真
3471,7015179078063918339,湖南新化山体滑坡多人被埋,真
3472,6845131127754214671,湖南新化山体滑坡多人被埋,真
3473,6848963030395522317,湖南新化山体滑坡多人被埋,真
3475,3xzsm73a8bw4t5s,湖南新化山体滑坡多人被埋,真
3476,6849177771898440963,湖南新化山体滑坡多人被埋,真
3477,3xkyntm4ddwj69s,湖南新化山体滑坡多人被埋,真
3478,6848958762087156992,湖南新化山体滑坡多人被埋,真
3479,6848896622001212685,湖南新化山体滑坡多人被埋,真
3480,6769884636668611853,湖南永州新田县“毒豆腐”事件,真
3481,6794048844045765892,湖南邵东黄陂桥卫生院酒精消毒引发火灾,假
3493,6965408559379074340,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3494,6965453905228483874,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3495,7037346913875709197,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3496,7037347520925715720,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3498,3xyyxafu83i2d74,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3499,6965764136655539493,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3500,6965376782115572999,湖南醴陵鞭炮厂爆炸100多人被炸死,真
3501,3xditxafxkx2p52,湖南醴陵鞭炮厂爆炸百人被炸死,假
3510,6867810873981897992,湖塘某小区酒精消毒引爆炸,假
3512,6801386212029517069,湖塘某小区酒精消毒引爆炸,真
3519,6841849812283821327,湖塘某小区酒精消毒引爆炸,假
3520,6961671164758445324,湖州项王公园两女子殴打一女子,假
3521,6961542946059488542,湖州项王公园两女子殴打一女子,假
3526,3xga25kuspsv7tg,湖州项王公园两女子殴打一女子,假
3529,6687077401081416967,湛江某宵夜店被砸,真
3530,6686810669221825795,湛江某宵夜店被砸,真
3531,6685248974707887374,湛江某宵夜店被砸,真
3532,6685248402101521672,湛江某宵夜店被砸,真
3533,6886683690433383692,湛江某宵夜店被砸,假
3536,6733128487613238531,演员张丰毅的孙子得了狂犬病,假
3538,7016857783479979301,潍坊风筝节，小孩被风筝拉上天，颈椎断了,假
3539,7017376717115264286,潍坊风筝节，小孩被风筝拉上天，颈椎断了,假
3540,3xikv9ux8yi4cq6,潍坊风筝节，小孩被风筝拉上天，颈椎断了,真
3542,6970861964713004291,潍坊风筝节，小孩被风筝拉上天，颈椎断了,假
3543,7022235670324251941,潍坊风筝节，小孩被风筝拉上天，颈椎断了,假
3544,3x77de6ge8bcspu,潍坊风筝节，小孩被风筝拉上天，颈椎断了,真
3545,6967733989947837730,潍坊风筝节，小孩被风筝拉上天，颈椎断了,假
3546,6839631607658220814,澳洲一中国女子闯红灯被警察当街击毙,真
3547,7012049416127270184,澳洲一中国女子闯红灯被警察当街击毙,假
3548,6763184473241619719,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3549,6782769312651431181,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3550,6902249775282834695,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3551,7019796409754881316,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3552,6780264564631047438,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3553,6974608529348889887,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3554,6780217047482682635,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3555,6763127593215577355,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3556,6763131349818707203,澳洲大火让全国陷入燃烧，让考拉功能性灭绝,假
3557,6969445193225473294,火神山医疗队入驻鹤洞,假
3558,3xffthu6xe3z7bq,火神山医疗队入驻鹤洞,假
3559,6969110448809544994,火神山医疗队入驻鹤洞,假
3560,6969101155754364160,火神山医疗队入驻鹤洞,假
3561,6969087488023448871,火神山医疗队入驻鹤洞,假
3562,6969113905746496806,火神山医疗队入驻鹤洞,假
3563,6970194168421403912,火神山医疗队入驻鹤洞,假
3564,6969073275540491535,火神山医疗队入驻鹤洞,假
3565,6970695764582370571,火神山医疗队入驻鹤洞,假
3566,6969132100066839840,火神山医疗队入驻鹤洞,假
3567,6969091056004599055,火神山医疗队入驻鹤洞,假
3568,6970158017438387464,火神山医疗队入驻鹤洞,假
3569,6969122838540225792,火神山医疗队入驻鹤洞,假
3570,6969134658978106632,火神山医疗队入驻鹤洞,假
3571,7033335315314101517,火锅丸子吃一次等于5颗避孕药,真
3572,7021093041859579150,火锅丸子吃一次等于5颗避孕药,真
3573,7023626433339641092,火锅丸子吃一次等于5颗避孕药,真
3574,7042137290080062724,火锅丸子吃一次等于5颗避孕药,真
3575,3x3n7i5r7mx3zqc,烟台排水井沼气爆炸,真
3576,6952063448582737165,烟台排水井沼气爆炸,真
3577,7038958429158870280,烟台排水井沼气爆炸,真
3578,6951679957756087565,烟台排水井沼气爆炸,真
3579,3xyyexacpdhqbxc,烟台排水井沼气爆炸,真
3580,6951694957057002760,烟台排水井沼气爆炸,真
3581,6951671537141435679,烟台排水井沼气爆炸,真
3582,3x3b5qt4kh322tu,烟台排水井沼气爆炸,真
3583,3xkca7qz2wrpzq2,烟台排水井沼气爆炸,真
3584,6836924424860601614,烟台排水井沼气爆炸,真
3585,6928624085714914573,烟台铁姆肯发生火灾有人跳窗逃生,真
3586,7035424396676320515,烟台铁姆肯发生火灾有人跳窗逃生,真
3587,6858063433804401935,烟台铁姆肯发生火灾有人跳窗逃生,真
3588,6844306836745702656,烟台铁姆肯发生火灾有人跳窗逃生,真
3589,7044795417824922891,烟台铁姆肯发生火灾有人跳窗逃生,真
3590,6832616226582236423,烟台铁姆肯发生火灾有人跳窗逃生,真
3591,6937114875189595423,烟台铁姆肯发生火灾有人跳窗逃生,真
3592,6935640384068439332,烟台铁姆肯发生火灾有人跳窗逃生,真
3593,6930455911005834508,烟台铁姆肯发生火灾有人跳窗逃生,真
3594,3x32xpnzvy8zprk,烟台铁姆肯发生火灾有人跳窗逃生,真
3595,6891203642074926350,烟台铁姆肯发生火灾有人跳窗逃生,真
3596,3xmyvj4mppnu28e,烟台铁姆肯发生火灾有人跳窗逃生,真
3597,6844773921955400974,烟台铁姆肯发生火灾有人跳窗逃生,真
3598,6824006803018353923,烟台铁姆肯发生火灾有人跳窗逃生,真
3599,3xckb5udfrjmrq9,烟台铁姆肯发生火灾有人跳窗逃生,真
3601,3xqpk3jkqg8qa4y,烟台铁姆肯发生火灾有人跳窗逃生,真
3602,3xgskjc8s4dj8mi,烟台铁姆肯发生火灾有人跳窗逃生,真
3603,6845971406891568391,烟台铁姆肯发生火灾有人跳窗逃生,真
3604,6839977126981127437,烟台铁姆肯发生火灾有人跳窗逃生,真
3605,3x27f5qs8sye8jy,烟花登陆嘉兴,真
3606,3x8w26udth22cu2,烟花登陆嘉兴,真
3607,3xnq42svbhe8sg4,烟花登陆嘉兴,真
3608,6989050946466630920,烟花登陆嘉兴,真
3609,6989068562510007590,烟花登陆嘉兴,真
3610,3xffg69x86g3sy9,烟花登陆嘉兴,真
3611,6989073697432816933,烟花登陆嘉兴,真
3612,6989144378392497415,烟花登陆嘉兴,真
3613,6988436971450371342,烟花登陆嘉兴,真
3614,6989054254346456327,烟花登陆嘉兴,真
3615,6989233489522527503,烟花登陆嘉兴,真
3616,3xpe7ec2c8vxbqc,烟花登陆嘉兴,真
3617,6989056563323358501,烟花登陆嘉兴,真
3618,6989072004984999199,烟花登陆嘉兴,真
3619,3xs4zww7ccki8y2,烟花袭击舟山,真
3620,6988085268494552356,烟花袭击舟山,真
3621,6988034393491246350,烟花袭击舟山,真
3622,6988783850839133471,烟花袭击舟山,真
3623,3xqgjjvh67txs3w,烟花袭击舟山,真
3624,3xkw4nmdf2aqaai,烟花袭击舟山,真
3625,6987694426378358030,烟花袭击舟山,真
3626,6987990211426815245,烟花袭击舟山,真
3627,6988463734175943967,烟花袭击舟山,真
3628,3xh3yqpexshcm3y,烟花袭击舟山,真
3629,6988767219563941157,烟花袭击舟山,真
3630,3xtcj6m7jy4dec4,烟花袭击舟山,真
3631,6988727422384344333,烟花袭击舟山,真
3633,3xf9bm4943xu8z2,烟花逼近浙江，绍兴柯桥挺住,真
3640,7027494216439811364,燃气灶阀门右拧易炸,假
3641,7027611337324858659,燃气灶阀门右拧易炸,假
3642,7029209861531520294,燃气灶阀门右拧易炸,假
3643,7030430491962527014,燃气灶阀门右拧易炸,假
3644,7028900912034893086,燃气灶阀门右拧易炸,假
3645,7033613488576679168,燃气灶阀门右拧易炸,假
3646,7029522681917689091,燃气灶阀门右拧易炸,假
3647,7031444334620757255,燃气灶阀门右拧易炸,假
3648,7028190137171430692,燃气灶阀门右拧易炸,假
3649,7028505403948420360,燃气灶阀门右拧易炸,假
3650,7029585948459420964,燃气灶阀门右拧易炸,假
3651,7031153752790830374,燃气灶阀门右拧易炸,假
3652,6892230838822440195,爆肥后的马拉多纳颠网球,假
3653,6899267608013507840,爆肥后的马拉多纳颠网球,假
3654,6899240792330718477,爆肥后的马拉多纳颠网球,假
3655,6910238257267641613,爆肥后的马拉多纳颠网球,假
3656,6952058686420356366,爱因斯坦生前预告新冠,假
3657,6814451941804952845,爱因斯坦生前预告新冠,假
3658,3x3vr3xw2phwdxg,特朗普演讲中险些晕倒,真
3659,6862161911828499726,特朗普演讲中险些晕倒,真
3660,6866707115373825288,特朗普演讲中险些晕倒,真
3661,6864830459587710211,特朗普演讲中险些晕倒,真
3662,3xrhmg72wuz4wb6,特朗普演讲中险些晕倒,真
3663,6866400849942351111,特朗普演讲中险些晕倒,真
3664,6866295416246242574,特朗普演讲中险些晕倒,真
3665,7027859856119958820,特朗普演讲中险些晕倒,真
3666,6840651629285461262,特朗普演讲中险些晕倒,真
3667,6718536657395649803,特朗普演讲中险些晕倒,真
3668,6919633818316066051,特朗普演讲中险些晕倒,真
3669,6866629945838275852,特朗普演讲中险些晕倒,真
3670,6886048565702053133,特朗普演讲中险些晕倒,真
3671,3xqxuepyavp3bu2,特朗普演讲中险些晕倒,真
3672,6914584068289989902,特朗普称正考虑封杀阿里巴巴,真
3673,6935430732693146888,特朗普称正考虑封杀阿里巴巴,假
3674,6914570532776103175,特朗普称正考虑封杀阿里巴巴,真
3675,6812584743767493902,特朗普称正考虑封杀阿里巴巴,真
3676,6942865258377694497,特朗普称正考虑封杀阿里巴巴,真
3677,6917529077662453006,特朗普称正考虑封杀阿里巴巴,真
3678,7055532121758158112,特朗普称正考虑封杀阿里巴巴,真
3679,6914471100944551168,特朗普称正考虑封杀阿里巴巴,真
3680,6935427469554093348,特朗普称正考虑封杀阿里巴巴,真
3681,3xajn7s22e3bccs,特朗普请巫师驱除新冠病毒,真
3682,6835822316132240651,特朗普请巫师驱除新冠病毒,假
3683,6819136014683032840,特朗普请巫师驱除新冠病毒,真
3684,3xpdjq32v5rzp82,特朗普请巫师驱除新冠病毒,真
3685,3xr3a8wyr7m4b5w,特朗普请巫师驱除新冠病毒,真
3686,6819192874383576331,特朗普请巫师驱除新冠病毒,真
3687,6810205219067038983,牺牲19名扑火队员最后影像,真
3688,3xj8cwmikj2vbr9,牺牲19名扑火队员最后影像,真
3689,6810275919236812046,牺牲19名扑火队员最后影像,真
3690,6810319473573219595,牺牲19名扑火队员最后影像,真
3691,6810214757627481352,牺牲19名扑火队员最后影像,真
3692,6810235766942305539,牺牲19名扑火队员最后影像,真
3693,6810247544216620303,牺牲19名扑火队员最后影像,真
3694,6810244511034379527,牺牲19名扑火队员最后影像,真
3695,6810227456126094600,牺牲19名扑火队员最后影像,真
3696,6810242340108668174,牺牲19名扑火队员最后影像,真
3697,3x4q9qnsrpvf4je,牺牲19名扑火队员最后影像,真
3699,6810271009959087374,牺牲19名扑火队员最后影像,真
3700,6865642115393670412,犀牛脚外沙发现鲨鱼死亡,假
3701,6875518042453953804,猪肉里的颗粒物是激素,假
3702,6632978467921071374,猪肉里的颗粒物是激素,假
3703,6917146786058554636,猪肉里的颗粒物是激素,真
3704,6824303959415557387,玉林福绵机场试飞视频,真
3705,6824515285085687048,玉林福绵机场试飞视频,真
3706,6824273888134941966,玉林福绵机场试飞视频,真
3707,6824790268290632968,玉林福绵机场试飞视频,真
3708,6824833850066095368,玉林福绵机场试飞视频,真
3709,6824298917363043588,玉林福绵机场试飞视频,真
3710,6825418062817152270,玉林福绵机场试飞视频,真
3711,3x8trva9ykrpdr2,玉林福绵机场试飞视频,真
3712,6824345287847349515,玉林福绵机场试飞视频,真
3713,6824456540989230344,玉林福绵机场试飞视频,真
3714,6824343107169996035,玉林福绵机场试飞视频,真
3715,3xuwiu26x2fzciy,玉林福绵机场试飞视频,真
3716,6824447680635309325,玉林福绵机场试飞视频,真
3718,6865979338509126912,玉林福绵机场试飞视频,真
3719,6908100104171883791,玩手机时充电发生爆炸，广西两名小孩身亡,假
3720,6890842868357958927,玩手机时充电发生爆炸，广西两名小孩身亡,假
3721,6942624537611717896,玩手机时充电发生爆炸，广西两名小孩身亡,假
3722,6870133525300006147,玩手机时充电发生爆炸，广西两名小孩身亡,假
3723,7015944426862152963,玩手机时充电发生爆炸，广西两名小孩身亡,假
3724,6860315708467711247,玩手机时充电发生爆炸，广西两名小孩身亡,假
